,level,exp,rocket,glider,friends,likes,GameTime,NumberOfAnnotatedGraffiti,totalAnnotatedGraffiti,Graffiti_avgt,NumberOfDialoguesActivated,totalAnnotatedDialogues,Dialogue_avgt,Age,Gender,Education,General engagement
178,0.0,-0.016,0.0,0.0,0.0,-0.5300353356890459,0.7040368197905046,0.2857142857142857,0.4,3.5590358141877494,0.056338028169014086,-0.5,0.9187567977582723,13,2.0,0.0,4.0
179,0.0,-0.4,0.0,0.0,0.0,-0.5865724381625441,0.49452870539762434,0.2857142857142857,-0.2,-0.016775786982935217,0.0,-0.6,-0.6339257264658479,12,2.0,0.0,2.0
180,0.0,-0.272,0.0,0.0,0.0,-0.5865724381625441,0.5732242633470376,0.2857142857142857,0.0,0.5290147986105223,0.3380281690140845,-0.6,-0.6339257264658479,12,2.0,0.0,3.0
181,0.0,-0.4,0.0,0.0,0.0,-0.5865724381625441,0.31811702195874536,1.0,-0.2,1.200778358270742,0.22535211267605634,-0.6,-0.6339257264658479,12,2.0,0.0,3.0
182,0.0,0.496,0.0,0.0,0.0,-0.13427561837455831,0.43719073923887475,-0.5714285714285714,-0.6,1.9221376358933355,-0.5633802816901409,0.1,-0.08226001696250705,12,0.0,0.0,4.0
183,1.0,-0.48,0.0,0.0,0.0,0.09187279151943463,0.06293200766188589,-0.5714285714285714,-0.4,1.5523849200721855,0.11267605633802817,0.9,0.3345638516267564,12,0.0,0.0,2.0
184,0.0,-0.656,0.0,0.0,0.0,-0.5865724381625441,-0.979986536579794,-0.8571428571428571,-0.8,-0.9523407111917871,-0.8450704225352113,-0.5,-0.6339257264658479,12,0.0,0.0,4.0
185,0.0,-0.016,0.0,0.0,0.0,-0.5865724381625441,0.7392731125551817,0.2857142857142857,-0.2,-0.1790502200070862,-0.4507042253521127,-0.5,-0.3374040258308596,12,0.0,0.0,4.0
186,0.0,0.624,0.0,0.0,0.0,-0.36042402826855124,0.4303576439590188,0.0,0.4,0.9318225279685222,-0.4507042253521127,-0.2,0.9283718000352135,11,2.0,0.0,0.0
187,0.0,0.24,0.0,0.0,0.0,-0.24734982332155478,-0.7971258261619062,-0.7142857142857143,-0.6,-0.18653517875117065,-0.39436619718309857,0.2,1.8301738254281241,12,0.0,0.0,4.0
188,0.0,0.368,0.0,0.0,0.0,-0.24734982332155478,-0.4755094660476612,0.14285714285714285,0.0,-0.1047110700699794,-0.28169014084507044,0.1,0.9421389192066895,12,0.0,0.0,4.0
189,1.0,0.352,0.0,1.0,0.0,-0.5865724381625441,0.7931244321526191,1.2857142857142858,1.4,-0.9523407111917871,-0.7323943661971831,-0.6,-0.6339257264658479,12,0.0,0.0,4.0
190,1.0,-0.288,0.0,0.0,0.0,-0.04946996466431095,-0.4444926856202836,-0.2857142857142857,0.0,0.4661566069227715,-0.6197183098591549,0.5,0.5752830078759071,12,0.0,0.0,3.0
191,0.0,-0.4,0.0,0.0,0.0,-0.5865724381625441,-0.7644867353286832,-0.42857142857142855,-0.2,-0.9523407111917871,-0.8450704225352113,-0.6,-0.6339257264658479,12,2.0,0.0,2.0
192,0.0,0.816,0.0,0.0,1.0,0.657243816254417,-0.21322055326938788,-0.5714285714285714,-0.4,-0.30222249032776916,1.295774647887324,0.5,0.33310884681292285,12,0.0,0.0,2.0
193,0.0,-0.144,0.0,0.0,0.0,-0.5865724381625441,-1.48820659436049,-0.2857142857142857,-0.2,1.9744518381685123,-0.676056338028169,-0.6,-0.6339257264658479,12,0.0,0.0,3.0
194,0.0,-0.656,0.0,0.0,0.0,-0.5865724381625441,-1.8583647604015177,-0.5714285714285714,-0.4,-0.6720610335375626,-0.676056338028169,-0.6,-0.6339257264658479,12,0.0,0.0,2.0
195,0.0,0.752,0.0,0.0,0.0,-0.13427561837455831,-0.5629912965917093,-0.42857142857142855,-0.2,0.1157990237921193,0.39436619718309857,0.2,0.4870547438389647,12,2.0,0.0,3.0
196,0.0,-0.016,0.0,0.0,0.0,-0.5865724381625441,-0.5646668821778067,0.7142857142857143,0.6,0.8407788626188724,-0.3380281690140845,-0.6,-0.6339257264658479,12,2.0,0.0,3.0
197,0.0,-0.656,0.0,0.0,0.0,-0.5865724381625441,-1.7245946566765127,-0.7142857142857143,-0.6,-0.9523407111917871,-0.7887323943661971,-0.6,-0.6339257264658479,12,2.0,0.0,3.0
198,0.0,-0.528,0.0,0.0,0.5,-0.2332155477031802,-0.9400792206357648,-0.5714285714285714,-0.4,0.4812885894459792,-0.28169014084507044,-0.6,-0.6339257264658479,12,2.0,0.0,3.0
199,0.0,0.432,0.0,0.0,0.0,-0.5865724381625441,-0.5950865673716675,0.7142857142857143,0.4,0.6197317801513688,-0.3380281690140845,-0.6,-0.6339257264658479,12,0.0,0.0,2.0
200,0.0,-0.4,0.0,0.0,0.0,-0.5865724381625441,-1.5464295778488,0.0,0.0,0.20722300279283976,-0.6197183098591549,-0.6,-0.6339257264658479,11,0.0,0.0,2.0
201,0.0,-0.528,0.0,0.0,0.0,-0.5865724381625441,-1.6356353991288697,-0.5714285714285714,-0.4,-0.18750208099755888,-0.5633802816901409,-0.6,-0.6339257264658479,12,0.0,0.0,4.0
202,0.0,-0.144,0.0,0.0,0.0,-0.5865724381625441,-0.5941047397422589,0.42857142857142855,0.4,-0.13214598635988922,0.39436619718309857,-0.6,-0.6339257264658479,11,0.0,0.0,4.0
203,1.0,-0.608,0.0,0.0,0.5,0.13427561837455831,-0.40531786651055024,0.2857142857142857,0.6,0.13987291378121292,0.5070422535211268,-0.1,0.3937770413417267,12,2.0,0.0,4.0
204,0.0,0.112,0.0,0.0,0.0,-0.4169611307420495,-0.7553253228221354,-0.42857142857142855,-0.2,0.21493811828003598,-0.676056338028169,-0.1,2.682420031974814,12,2.0,0.0,3.0
205,1.0,-0.352,0.0,0.0,1.0,0.6855123674911661,-0.48725819284833094,-0.2857142857142857,0.0,-0.16359964050086853,-0.11267605633802817,0.1,0.27042200872048067,12,0.0,0.0,4.0
206,0.0,0.56,0.0,0.0,0.0,-0.21908127208480566,-0.09704819345118167,-0.14285714285714285,0.2,-0.2697359048754862,0.3380281690140845,0.0,0.44864688450582163,12,2.0,0.0,3.0
207,1.0,0.032,0.0,0.0,1.0,0.6289752650176679,0.4922994121209299,0.2857142857142857,0.6,-0.04224888961535122,0.3380281690140845,0.6,-0.08055947387942755,12,0.0,0.0,4.0
208,0.0,0.368,0.0,0.0,0.5,-0.2332155477031802,0.31710612172404684,1.0,0.8,3.4445486287248968,-0.7323943661971831,-0.6,-0.6339257264658479,12,2.0,0.0,4.0
209,0.0,0.24,0.0,0.0,0.5,-0.2332155477031802,0.23668421181178603,0.7142857142857143,1.0,0.21081499094282502,0.5070422535211268,-0.6,-0.6339257264658479,12,2.0,0.0,4.0
210,1.0,-0.48,0.0,0.0,1.5,0.5865724381625441,0.46396144352716523,0.7142857142857143,1.4,1.0908525832476785,-0.11267605633802817,0.0,1.0804093362251002,11,0.0,0.0,4.0
